source,target,weight
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf6be1e912b5473f9624d00f2eefbed50ec6c4f19,1
0xb63a20e7d1a40198ae8b0a8f940f8048268b4c8c,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xf3b6fa7a7c235be89b5e6ec7cd8e030b8fbba9d3,2
0x21f66503b569448a4a002a495aa0dfba5706a35b,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x7942cbfbcee2d99226ca8328a18de44ffb5af678,38
0xad909734a9e09a2b81fab47a07c24496e4b78104,0x28c6c06298d514db089934071355e5743bf21d60,3
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x1a372370cf8b8f46229e9be56500b00ce7dd7d42,6
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x7942cbfbcee2d99226ca8328a18de44ffb5af678,38
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x0000000000d9455cc7eb92d06e00582a982f68fe,12
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xb3d214d1a7bfc19943119bc186740d07e0bc04e7,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xb3d214d1a7bfc19943119bc186740d07e0bc04e7,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x1b976279e1c3958abc249d3215e255f2fceece19,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,57
0x0000000000d9455cc7eb92d06e00582a982f68fe,0x16b70f44719b227278a2dc1122e8106cc929ecd1,6
0xb8001c3ec9aa1985f6c747e25c28324e4a361ec1,0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,1
0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,64
0xe437d4232e024c947eb961ac6738fe0ad25586e6,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,591
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,54
0xc4050c472c174106af7776c1ae8d04a8053086d7,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,520
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,524
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xaac5d44a5d3ba808a970e8fab84770ba618e2a9b,1
0xaac5d44a5d3ba808a970e8fab84770ba618e2a9b,0x7e9d9ba2c6213dbf4fef692b41536fd386ec63f2,1
0x0bfdcd22345dcd326c06cb8028252d42d47d2fee,0x74de5d4fcbf63e00296fd95d33236b9794016631,4
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,520
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,274
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdcad279e517d7be07934ff85949fd6598758ce0b,236
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,57
0x77696bb39917c91a0c3908d577d5e322095425ca,0xce8085bc08643a9a327c3d94e44c57b7d363c855,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,284
0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0f40b968fd7814c760d7be80658905800a9aa71a,113
0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,2
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0x0f40b968fd7814c760d7be80658905800a9aa71a,141
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0x0f40b968fd7814c760d7be80658905800a9aa71a,141
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x609542f89ba347fea0db8763ff161515719dc213,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x2c703f134728334e4fdaa5a57e1b22ff1047f0c6,4
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,284
0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0f40b968fd7814c760d7be80658905800a9aa71a,113
0x77696bb39917c91a0c3908d577d5e322095425ca,0x734b1fb19b59b82fa2897dd7d747e484a7cc3622,3
0x7e9d9ba2c6213dbf4fef692b41536fd386ec63f2,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x0f40b968fd7814c760d7be80658905800a9aa71a,0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,32
0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,2
0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,5
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0x0f40b968fd7814c760d7be80658905800a9aa71a,141
0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,5
0x0f40b968fd7814c760d7be80658905800a9aa71a,0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,32
0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,5
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x4d4b7d795ceeea8e0db581d507a3c2d89eaa737a,5
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xe8f99019eba6219feba03ed7ef2d9cb8334496ec,3
0x77696bb39917c91a0c3908d577d5e322095425ca,0x5e2636ed5e4177825994edda74c013a53ac7b94c,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x0000000000d9455cc7eb92d06e00582a982f68fe,12
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0x6bf7735346beae1fd0e047726f8d397a520e7f4b,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x6bf7735346beae1fd0e047726f8d397a520e7f4b,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x6bf7735346beae1fd0e047726f8d397a520e7f4b,2
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,57
0x0000000000d9455cc7eb92d06e00582a982f68fe,0x16b70f44719b227278a2dc1122e8106cc929ecd1,6
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,57
0x26904fce1c75e88f29cd3d2235e3d9910b273465,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,520
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,284
0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6ae83411df70df648cc52121854c185ac5875970,3
0x6ae83411df70df648cc52121854c185ac5875970,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,3
0x99fd1378ca799ed6772fe7bcdc9b30b389518962,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x503828976d22510aad0201ac7ec88293211d23da,0x12fd36415ece05834d2d9c963ea2bd0d23bf2b09,1
0x0000000000000000000000000000000000000000,0x88d91066f19fd06081a5b9c9cce99dc51af5aa20,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xa49cb3035fc80b2ae0bb6fb9d5346e22fe62c7f7,1
0xbfe34de5b85cb56289d473e66be1558b1df75648,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xfba17994e42c422bbe2654e3404930035aa98e77,1
0x88d91066f19fd06081a5b9c9cce99dc51af5aa20,0x8ff8211b7eb200bb5803cfa7e8d403b17d834775,1
0x8ff8211b7eb200bb5803cfa7e8d403b17d834775,0x5f65f7b609678448494de4c87521cdf6cef1e932,1
0x8399f810728f90037ac3c4258e4d33154a886e89,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,591
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0xfba17994e42c422bbe2654e3404930035aa98e77,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x67eb3eca3e2498bd0a80008f18948930ed0f080e,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,274
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdcad279e517d7be07934ff85949fd6598758ce0b,236
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x3468177834f665c3007264e5dd6332ce21c0af5a,3
0x3468177834f665c3007264e5dd6332ce21c0af5a,0x205da13bb2f872aa1747cd72c40e94c555c5b048,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xd393f3b545db816a23f1f525b6dc158e0c04644d,1
0x18bb5c11d41cac3989c423b3aaf7f7cbdda10af6,0x28c6c06298d514db089934071355e5743bf21d60,1
0xc8e091023aa3e3a7413fec0d9e75039c65688628,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,3
0x77696bb39917c91a0c3908d577d5e322095425ca,0x5807f73d6e3c44e17a816e89988d5615b99d68c3,1
0x63f4707edec554cdbc69f6653e0097724e1fbff8,0x55db9c147aed26910b475603dba0d805d6e567ee,1
0xba2258abd8045f289a90d7aab98a038a1a916ab2,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,520
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xa8a9b1e2e2733193d11cdebf1c89adbfce22ef94,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xf3b6fa7a7c235be89b5e6ec7cd8e030b8fbba9d3,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x88c71ecbc8224511722ea326c4dc1aaf4b9ad6c8,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x3e3577b9be5775d6204663227152b880d9ebe6f9,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x1f0654f8da46ab11a02d8a87b967b2414cc06bc7,2
0x9c8066f3f02555ce3f1a380153f33549b0219771,0x16b70f44719b227278a2dc1122e8106cc929ecd1,2
0x9c8066f3f02555ce3f1a380153f33549b0219771,0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,1
0x88c71ecbc8224511722ea326c4dc1aaf4b9ad6c8,0x74de5d4fcbf63e00296fd95d33236b9794016631,2
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,520
0x503828976d22510aad0201ac7ec88293211d23da,0x1f0654f8da46ab11a02d8a87b967b2414cc06bc7,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x7942cbfbcee2d99226ca8328a18de44ffb5af678,38
0x77696bb39917c91a0c3908d577d5e322095425ca,0x88c71ecbc8224511722ea326c4dc1aaf4b9ad6c8,2
0x53ced8aebca657485d1847f909ccdc8d351051f2,0xe9f2c74d41132e59a4f66eddb74f16527985714f,1
0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,64
0x88c71ecbc8224511722ea326c4dc1aaf4b9ad6c8,0x74de5d4fcbf63e00296fd95d33236b9794016631,2
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,591
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,520
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,102
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,54
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x000000000dfde7deaf24138722987c9a6991e2d4,55
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x16b70f44719b227278a2dc1122e8106cc929ecd1,54
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0xdcad279e517d7be07934ff85949fd6598758ce0b,6
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0xf71530c1f043703085b42608ff9dcccc43210a8e,6
0xf71530c1f043703085b42608ff9dcccc43210a8e,0x16b70f44719b227278a2dc1122e8106cc929ecd1,18
0x7421a228333d9a86dd3c2894116097e24e9498ea,0xeec738b344fdfcac96375b85ecf8b17c07b69d5f,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x734b1fb19b59b82fa2897dd7d747e484a7cc3622,3
0x9c8066f3f02555ce3f1a380153f33549b0219771,0x16b70f44719b227278a2dc1122e8106cc929ecd1,2
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x7942cbfbcee2d99226ca8328a18de44ffb5af678,38
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x7942cbfbcee2d99226ca8328a18de44ffb5af678,38
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x0be4eb0e89abed9f52d94f1550c22a16008cc463,2
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x666352bb4beffd79dce1ed1ebccc5e0e1d832570,5
0xf311404d21ef251c851173b846a7d3e0fa0e788d,0x74de5d4fcbf63e00296fd95d33236b9794016631,2
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xdcad279e517d7be07934ff85949fd6598758ce0b,7
0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,64
0x77696bb39917c91a0c3908d577d5e322095425ca,0x53dbfe5be106f082961d6e274c8b494c5430042b,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xac785d3f7564821a069d852c46b844e9fb7a7b7b,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xd9fc0eb45c706b70c9a72f66fbc6a42093990a07,1
0x6bf7735346beae1fd0e047726f8d397a520e7f4b,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,2
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,37
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x16b70f44719b227278a2dc1122e8106cc929ecd1,184
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x8f3ab4c0d4d41694fea84e30b1309b0628abdb99,119
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x1111111254fb6c44bac0bed2854e76f90643097d,67
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x1111111254fb6c44bac0bed2854e76f90643097d,83
0x1111111254fb6c44bac0bed2854e76f90643097d,0x8f3ab4c0d4d41694fea84e30b1309b0628abdb99,32
0x2610dfc99b498402e3a8dda547e6b010b6196ddf,0xe9f7f43fb13f90784208723046dd6ae06cb59785,1
0xd9fc0eb45c706b70c9a72f66fbc6a42093990a07,0xa84c3458445a02507e74e076c7b66816b95a0dce,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xdcad279e517d7be07934ff85949fd6598758ce0b,34
0x53dbfe5be106f082961d6e274c8b494c5430042b,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,2
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x16b70f44719b227278a2dc1122e8106cc929ecd1,184
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x7942cbfbcee2d99226ca8328a18de44ffb5af678,38
0x77696bb39917c91a0c3908d577d5e322095425ca,0x4d003a5ea1ef10fed8dd08fb90a79b198e9863f3,103
0x084f8f1fc853eb6c90996bb74943730ddcc5b96c,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x8f3ab4c0d4d41694fea84e30b1309b0628abdb99,0xf0a3b9f19afc040c39a50001760ca1659fb7871b,81
0x77696bb39917c91a0c3908d577d5e322095425ca,0xd6d3f0b3079fcfe4823a7fdca72b856736e96fbe,1
0xa84c3458445a02507e74e076c7b66816b95a0dce,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x7942cbfbcee2d99226ca8328a18de44ffb5af678,38
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0x7942cbfbcee2d99226ca8328a18de44ffb5af678,10
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,284
0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0f40b968fd7814c760d7be80658905800a9aa71a,113
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0x0f40b968fd7814c760d7be80658905800a9aa71a,141
0x53dbfe5be106f082961d6e274c8b494c5430042b,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,2
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x16b70f44719b227278a2dc1122e8106cc929ecd1,184
0x7942cbfbcee2d99226ca8328a18de44ffb5af678,0xc39711150595093159410412d87e96b717b6cc46,10
0x5f415dd35204d97ed9db4dedd6c08e137d471744,0x74de5d4fcbf63e00296fd95d33236b9794016631,3
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,591
0x0f40b968fd7814c760d7be80658905800a9aa71a,0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,32
0xf4b2694d0d2d65917cd97597051be92aa54ba497,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xdcad279e517d7be07934ff85949fd6598758ce0b,36
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,274
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdcad279e517d7be07934ff85949fd6598758ce0b,236
0xaa5624a12d7353ed97189cfc308ef996eaa597eb,0xd35b7fba944b056b27965c8e736689a82e9392d9,1
0xab3f88c17e0cf831a9168e52ede67e36c28eb010,0x0f40b968fd7814c760d7be80658905800a9aa71a,20
0xab3f88c17e0cf831a9168e52ede67e36c28eb010,0x0f40b968fd7814c760d7be80658905800a9aa71a,20
0xb6e661e2fc154dd77cf31fe8ae0dc32e788267ee,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xbd9c944dcfb31cd24c81ebf1c974d950f44e42b8,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xbd9c944dcfb31cd24c81ebf1c974d950f44e42b8,1
0xbd9c944dcfb31cd24c81ebf1c974d950f44e42b8,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,1
0x0f40b968fd7814c760d7be80658905800a9aa71a,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,36
0x0f40b968fd7814c760d7be80658905800a9aa71a,0xab3f88c17e0cf831a9168e52ede67e36c28eb010,18
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xab3f88c17e0cf831a9168e52ede67e36c28eb010,1
0xa8a888d8a0866d2a81a5b6f558b988179ce99692,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0xc39711150595093159410412d87e96b717b6cc46,0x28c6c06298d514db089934071355e5743bf21d60,10
0xf0a3b9f19afc040c39a50001760ca1659fb7871b,0x28c6c06298d514db089934071355e5743bf21d60,61
0x054b6e05593cbaaf43a46d936f16e3fc28ee77c5,0x08ee31cca9376d44cc51b525fd89cbacf4548ecd,2
0x054b6e05593cbaaf43a46d936f16e3fc28ee77c5,0x08ee31cca9376d44cc51b525fd89cbacf4548ecd,2
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,14
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x59daa74f2d15c87aac435ec18cb559f92490c100,3
0x59daa74f2d15c87aac435ec18cb559f92490c100,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,6
0x59daa74f2d15c87aac435ec18cb559f92490c100,0x61605e2fa29a84e1c342582d6547e9a831c3eb25,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc70846a9752130a381fcb81dadd84e28deb1aa88,2
0x980e742a83801237c70390cde5305a863edfcaf3,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x28c6c06298d514db089934071355e5743bf21d60,0xf977814e90da44bfa03b6295a0616a897441acec,9
0x3c0c18e6b03d28737fa0bd42647d3845e0a70bba,0x80287b5968a3765acaf6376d6088b0005e994087,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x4d003a5ea1ef10fed8dd08fb90a79b198e9863f3,103
0x77696bb39917c91a0c3908d577d5e322095425ca,0x4d003a5ea1ef10fed8dd08fb90a79b198e9863f3,103
0x77696bb39917c91a0c3908d577d5e322095425ca,0x4d003a5ea1ef10fed8dd08fb90a79b198e9863f3,103
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x7395c3152568ae10044226bcdb36fcaf68359306,1
0xbb261424100b670c33d45f4d11afa38e5e654391,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,274
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdcad279e517d7be07934ff85949fd6598758ce0b,236
0x503828976d22510aad0201ac7ec88293211d23da,0x7bd16042048806087e16bf76fad83f2c3c33ee97,1
0x1e670f4826fc6d061c32438027b3896b64774d4b,0x28c6c06298d514db089934071355e5743bf21d60,1
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xd6216fc19db775df9774a6e33526131da7d19a2c,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xe8c060f8052e07423f71d445277c61ac5138a2e5,8
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,14
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,4
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x74de5d4fcbf63e00296fd95d33236b9794016631,11
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xeeae8e2a398ff9e62c32f55cd523bd43493bc915,7
0xe8c060f8052e07423f71d445277c61ac5138a2e5,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,8
0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,5
0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,0xbac0a47f1ee06a6973b3ba04562c6a2f64e8fdcc,5
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,524
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x49a9c0ae8ac169bf66dd0348955439b1f38ba674,1
0x9d886dce1144b201fab2a1d320272c30a8aac307,0x9d886dce1144b201fab2a1d320272c30a8aac307,4
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xf0ec6c986b68e98ad1508e3c966c0b4a8361237f,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xa81379c1adaaf4e88f64e5df37102f6e13922ccc,1
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,154
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,178
0x77696bb39917c91a0c3908d577d5e322095425ca,0x6d7dd2c96e5da79c55e81a0bbc1a26f20122b705,2
0x41d608560909387b837f219df616cd5547868755,0x3cbacf56d33a0aa088f48e0c97e01ac195f8e170,1
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x103c02df6a78fd0c1ec14f27ad4ae9017446326d,1
0x28c6c06298d514db089934071355e5743bf21d60,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,19
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,284
0xc36442b4a4522e871399cd717abdd847ab11fe88,0x103c02df6a78fd0c1ec14f27ad4ae9017446326d,4
0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,64
0x103c02df6a78fd0c1ec14f27ad4ae9017446326d,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,3
0x103c02df6a78fd0c1ec14f27ad4ae9017446326d,0x16b70f44719b227278a2dc1122e8106cc929ecd1,6
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,54
0x77696bb39917c91a0c3908d577d5e322095425ca,0x8c202f89b8cbdc95b860016c14b27fd770f3d2b9,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x16eb7efd57ebf9bf64c6076a220ed71e948e87ca,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x16eb7efd57ebf9bf64c6076a220ed71e948e87ca,1
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,57
0x7210e71c96e002ecc784f4be6f0cb5ce35e49b2d,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,21
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,154
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,178
0x103c02df6a78fd0c1ec14f27ad4ae9017446326d,0x16b70f44719b227278a2dc1122e8106cc929ecd1,6
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x0de8056764ad8958f34054f11a94ae6ccbf149a0,6
0x3cbacf56d33a0aa088f48e0c97e01ac195f8e170,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xfb1d417baaf671b63f1fb90dbe166a50e99f08e7,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x00218f7771995fbade5a5fb4f431e27ed82ed7ec,1
0x000000000dfde7deaf24138722987c9a6991e2d4,0x16b70f44719b227278a2dc1122e8106cc929ecd1,39
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,57
0x9d886dce1144b201fab2a1d320272c30a8aac307,0x604dec92e772eec764b7e3818e79b7584d9ac661,2
0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0xce427a3273f2e98c57ef223d772af8637cb6b610,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xdced015c0ed93a5bc74ede5c43a39f356eda0c60,3
0xc61f95a88838424f0f3016a8e75b7b3a9012bffe,0x944128ee401dd1087a5320064a4cbcbb2d52e854,2
0x0ee90eb08b68c8e3eb4aef40d904f35e8cdd7c62,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,591
0xc61f95a88838424f0f3016a8e75b7b3a9012bffe,0x944128ee401dd1087a5320064a4cbcbb2d52e854,2
0x604dec92e772eec764b7e3818e79b7584d9ac661,0x77696bb39917c91a0c3908d577d5e322095425ca,2
