source,target,weight
0x77696bb39917c91a0c3908d577d5e322095425ca,0x7382e2af3c14047d9d78cf72b4befb38d0d9a3c1,4
0x77696bb39917c91a0c3908d577d5e322095425ca,0xd0c753600261caba5caf279c7674493cc617c6d8,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x122af5fa077d1935eb411fe19bf49c233eacfad4,4
0x77696bb39917c91a0c3908d577d5e322095425ca,0x033a59bcfd97be3374b199dbfd5adb51b173ea1b,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x733c8eb2bcdc8607436d746cab4f67b4296b3f89,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x33cc6badbef71ff9c2ded0794475c827bfc3feba,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x5378d61f1207af9199eb165a007b546867b88ee3,1
0x447ecbd0cb12fe94cbe8ff3a49fbf3acc23fdf41,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xe6ff4bd572c2d35e2481dbc18e8a220b1ff3f959,1
0xc20dae1e3baf129cf24d24556a77cc59ee9c1573,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,56
0xcbe3b02acafe4ae248d9ee9a3905a06ded605626,0x220bda5c8994804ac96ebe4df184d25e5c2196d4,2
0x220bda5c8994804ac96ebe4df184d25e5c2196d4,0xacf98af36845ec9aeda29feed2907ea287388cf3,7
0x220bda5c8994804ac96ebe4df184d25e5c2196d4,0x16b70f44719b227278a2dc1122e8106cc929ecd1,52
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,203
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdcad279e517d7be07934ff85949fd6598758ce0b,186
0xb08b30b84139cc816836af5fec758569a4c0bbad,0xdcad279e517d7be07934ff85949fd6598758ce0b,1
0x7c506c8d6f6a0f2caab6496fd08101c50ba85c99,0x1d7aaa51384125059ef16ba3aac7ebf0010198a6,1
0x0000000000000000000000000000000000000000,0x4525f7d64a4d69304a5a8a1f9345fc44de308b8f,47
0x77696bb39917c91a0c3908d577d5e322095425ca,0xb7cdbe870bce8c0cea1a1f0a85edc5d067652ef2,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3faa8cf032d7e1c90db074bdc1b194b5f769467,1
