source,target,weight
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x74de5d4fcbf63e00296fd95d33236b9794016631,424
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x5aca9d6428d4afd05dc06b6b6c2fa6813a705483,84
0xcedd5ea55d58405229b9e3e82be41dcd72e7be7b,0x1b5388999dbc975c53f18f2a206825a16f947bf1,1
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x5bb766136e55478918bd689b9864cff2f7acfad7,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x5699850ef9ad15e53dde415828a9f4c80d9245ad,2
0x12c52a2b60f1324515b590b89da76236f802f032,0xd45a1f0ec79e7fd706bf74af484b1f75a0305454,3
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,411
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdcad279e517d7be07934ff85949fd6598758ce0b,410
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x5699850ef9ad15e53dde415828a9f4c80d9245ad,2
0xd45a1f0ec79e7fd706bf74af484b1f75a0305454,0x28c6c06298d514db089934071355e5743bf21d60,2
0x28c6c06298d514db089934071355e5743bf21d60,0xc1029d476619f93ba3273c7e8fb8e37c8f224a3f,2
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xc307edbc9d04f0047d7139ba6f8500416b31c2a4,1
0xd819451adc003927450ceabe160e32193cdc3682,0x8f6fa1bded2db91a81e47e0aeb5c4252ba5614ba,2
0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,113
0x044072168c192931254f7950c410c592663b0749,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,116
0x513851eb890c5052b5039a1edcd2b259980dcab0,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,578
0x8f6fa1bded2db91a81e47e0aeb5c4252ba5614ba,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2
0x3300b1c1056a170418c7ecf60ea0cf478e30edb1,0x74de5d4fcbf63e00296fd95d33236b9794016631,5
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,578
0x2672ffe688127b2e878ba2234c04b7a622b89c6a,0xd220a475ec0ebb0dd6cd07057761a0a40733d98b,2
0x0b4306d2bf48ab42a7dc767776104690e64a9c07,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x4c9df57276dc17dee5635ded208c07b0be32afd0,0x22ed2c4d2598e36f963e5dfa4ed6b0a6a81be44d,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,304
0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0f40b968fd7814c760d7be80658905800a9aa71a,41
0x0f40b968fd7814c760d7be80658905800a9aa71a,0x16b70f44719b227278a2dc1122e8106cc929ecd1,25
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xd819451adc003927450ceabe160e32193cdc3682,2
0xa88732590d05083b803da12b7f155b40cd81b96e,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,670
0x5bb766136e55478918bd689b9864cff2f7acfad7,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,1
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x16b70f44719b227278a2dc1122e8106cc929ecd1,40
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,258
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,258
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x659c56bf62340b26bffceaccdee0499e9248696a,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,116
0x95ab2a13fc59347b1d77caf88396e2dbd3ff19cc,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,2
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x16b70f44719b227278a2dc1122e8106cc929ecd1,52
0xb37825999b69629aab9c400f4255509d5a6c04fb,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x581a2c0dd09c7365319fb84fec884976e4b83b73,3
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x007933790a4f00000099e9001629d9fe7775b800,47
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xbd5ed1342ba0881b1e4314f8e1b625f8ad29cb1a,1
0x007933790a4f00000099e9001629d9fe7775b800,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,47
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x69011e0887a4b592b493053faa85b21e54248f4a,37
0x573446706cf0ad00330b749f70839a8a0e25aaac,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,1
0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,113
0x77696bb39917c91a0c3908d577d5e322095425ca,0xbcf920239aa300f945808d4bafc3a129df26380a,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x408aa6bedbc6a8f14fb318eb51c8c6f4f392293f,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xbf52a37d15950d626eae58ba9fc485232291ee7d,1
0x9f7effdd649e1dc1a30b73404a847d881c7c5800,0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8,1
0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8,0x87a265c93d2a92c6eeec002283beaebb4564fd20,3
0xf2f400c138f9fb900576263af0bc7fcde2b1b8a8,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,123
0xeb91d4c5505a5bf89f1a09207f7a3968c202e1f1,0x16b70f44719b227278a2dc1122e8106cc929ecd1,12
0xf1fb03da857f4b5c43691cd8a1e2e5e323c5fe59,0x0000000000000000000000000000000000000000,3
0x77696bb39917c91a0c3908d577d5e322095425ca,0xbf52a37d15950d626eae58ba9fc485232291ee7d,1
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x6c2a3b7344109dd63f113db2a4d03ac36d07418b,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x9c32f8e918d67e2c8902a0798cc9ba5e8e1aa64e,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x19c47f431bc81ee3930b29d6abaf471170ce1690,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x8147c2ff1f325af58849b1d7b5f69bff93b0e82c,1
0x132b98fa439a01797827945294481e58f2385f07,0x92bd51e2143fc66dd4efea3661f1adad2a0e3f39,1
0x9c32f8e918d67e2c8902a0798cc9ba5e8e1aa64e,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf7bfb1d54cb10cef575803731f9cfd4b6d9b5873,1
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,258
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,258
0x92bd51e2143fc66dd4efea3661f1adad2a0e3f39,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,1
0x19c47f431bc81ee3930b29d6abaf471170ce1690,0x28c6c06298d514db089934071355e5743bf21d60,1
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x132b98fa439a01797827945294481e58f2385f07,1
0x8147c2ff1f325af58849b1d7b5f69bff93b0e82c,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x549b8e1991d9507fffbf26706f6ff0f1a391d030,0xf4010e208b778ab332d4289d48bb5d4ff0254168,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x3f2bc5091e4adf2f41ab319f0a6de696d56a74d6,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc20c0c3f6269e847e19ef782d10192e22d8854bd,2
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,411
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xdcad279e517d7be07934ff85949fd6598758ce0b,410
0x76e4947f5701d074105af800a355288bcab32e51,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,670
0xc20c0c3f6269e847e19ef782d10192e22d8854bd,0x6edab75f27c7ab831670ce680445a9d76f1ca8d1,2
0x6edab75f27c7ab831670ce680445a9d76f1ca8d1,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x8873794ef82233b7f04ec70bd272e7ab61ed65e3,1
0xeb53c37b4979b8a3dffcfae79b96471a6cc919b3,0xd4817b24352e93c62e8b51d5884b669ae0ec2a8a,1
0xcfc4dee0bcdf1fa7fd876295aacd1a1c03dba7a6,0xdb3227fe1facc42780560f55ab60cc65a1fb3ece,2
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,603
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x0ca09c4c58ed35928d94eed890e4555d235552b8,1
0xb47321299a6a8cbfb13cd5e11bb2ca567f4c43f4,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,3
0xdb3227fe1facc42780560f55ab60cc65a1fb3ece,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,2
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x9ad384cff8a36b8bcd285b118fbea5cbe3daa7e7,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,603
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x5780b6af863bbaa456a5553031929c72e2013bec,3
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x7203243ed61991800aab27d7a35bce9201acf74b,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0xcfc4dee0bcdf1fa7fd876295aacd1a1c03dba7a6,3
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x04b372c5f465f4d863aa731c5dfa18d7cabebb43,5
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,19
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,29
0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,12
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x74de5d4fcbf63e00296fd95d33236b9794016631,15
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60e4b7e79aec858961ef12edd2ca40d1dc3a1c81,1
0x04b372c5f465f4d863aa731c5dfa18d7cabebb43,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,5
0x000000000dfde7deaf24138722987c9a6991e2d4,0x16b70f44719b227278a2dc1122e8106cc929ecd1,57
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,116
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,33
0x3bf71cf0cf138eb5113dc267ec0f4f4765636c70,0xc70bc870455c9d8112b99b00a372ee1b6670f7d5,2
0x3bf71cf0cf138eb5113dc267ec0f4f4765636c70,0xc70bc870455c9d8112b99b00a372ee1b6670f7d5,2
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xbe0f59975ad77cc0882daf67bf4a881e3d5f8057,2
0xbe0f59975ad77cc0882daf67bf4a881e3d5f8057,0x288931fa76d7b0482f0fd0bca9a50bf0d22b9fef,3
0x288931fa76d7b0482f0fd0bca9a50bf0d22b9fef,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,11
0x288931fa76d7b0482f0fd0bca9a50bf0d22b9fef,0x16b70f44719b227278a2dc1122e8106cc929ecd1,11
0x2d64b2dcb15b420aa2751f392cf7bd5809ce2405,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,578
0x28c6c06298d514db089934071355e5743bf21d60,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,16
0x28c6c06298d514db089934071355e5743bf21d60,0xc1029d476619f93ba3273c7e8fb8e37c8f224a3f,2
0xf746fb75a9c1d0f1c9799e434aea2aef90f7aa22,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x047404414830fbe9a164ba769fe04a151a430072,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x5a60f58cec974dafc069897eb908042b74570155,1
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x3b8342f5cc4864699aa0ae3d37a86af893a27da2,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,603
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x99ff7d4d52811a149734f4c5fc7b94ffaf7dc018,11
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x237bc3cbec96e1d31ccd6805dda5f4173f7f5746,1
0x047404414830fbe9a164ba769fe04a151a430072,0x28c6c06298d514db089934071355e5743bf21d60,1
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x25e8ed527fb606b82508eb9ba733c6022d4b37e4,1
0xa94567d685fc34a2f63becbdcd8b12d73b6401e3,0x9a52ee12e737e7d96b4a6418f2c8c028b54047f4,1
0x83b06b8b11503f664cfe750cf9d3cdadd0ed472e,0x50d60af38865cbc1cad53b835bcacc02f3d7a521,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xa15b1d9a4b6d0a76a1d1a764dd6050712b365424,1
0xa15b1d9a4b6d0a76a1d1a764dd6050712b365424,0x1fdf24cb558800576dba31d502c43670efc3e9ab,1
0xbc86ea0341bdac7c311bc79b2e9a72d1b4ddb714,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,127
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,304
0xc36442b4a4522e871399cd717abdd847ab11fe88,0xff49634131abaf012faaaf0d7ef0003bc82dd90a,25
0xff49634131abaf012faaaf0d7ef0003bc82dd90a,0x16b70f44719b227278a2dc1122e8106cc929ecd1,9
0x24dbeff602295598ef218fc201a2b41b190419dc,0x3b8342f5cc4864699aa0ae3d37a86af893a27da2,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xbc473206d0e4a3c32d4d6da2196286d007fc99b5,5
0x77696bb39917c91a0c3908d577d5e322095425ca,0x0ccf9d6b4d5f08397ce2246e2fc280eb0a375a36,2
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,304
0xc36442b4a4522e871399cd717abdd847ab11fe88,0xbd7b3bdb82f6b11a9488354a9b674e2762f27205,31
0xbd7b3bdb82f6b11a9488354a9b674e2762f27205,0x16b70f44719b227278a2dc1122e8106cc929ecd1,37
0x77696bb39917c91a0c3908d577d5e322095425ca,0x0ccf9d6b4d5f08397ce2246e2fc280eb0a375a36,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x989fd18eae8b52fe91778747bf61eb58794f6a1d,3
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,70
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x1111111254fb6c44bac0bed2854e76f90643097d,127
0x1111111254fb6c44bac0bed2854e76f90643097d,0x74de5d4fcbf63e00296fd95d33236b9794016631,21
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x675ac2b9b2b8a04b9320e1b6cf4b7b3ef918cd04,4
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,603
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x675ac2b9b2b8a04b9320e1b6cf4b7b3ef918cd04,4
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,603
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x675ac2b9b2b8a04b9320e1b6cf4b7b3ef918cd04,4
0x77696bb39917c91a0c3908d577d5e322095425ca,0xca14654ac8fe594889883953c3371d451a72eac4,1
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,258
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,258
0x77696bb39917c91a0c3908d577d5e322095425ca,0x4829b3fd333efc03a32934b9aef908bbb9ffa66f,1
0x59a1358f87fd8886c507cb307375f30749851e2b,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,670
0x77696bb39917c91a0c3908d577d5e322095425ca,0x2985ed4aa3f8e8300de40d060d117227264dca59,1
0xca14654ac8fe594889883953c3371d451a72eac4,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x8edaecb59d83cc339d22f40f7dcbfdd6cb31ec00,3
0xf29ed73f255b7b85b06e4526a495acd18e370036,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0xf29ed73f255b7b85b06e4526a495acd18e370036,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x675ac2b9b2b8a04b9320e1b6cf4b7b3ef918cd04,0x776ecd3c9001c91a0c560e9b79aa0f2f07a429d2,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x74de5d4fcbf63e00296fd95d33236b9794016631,424
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x776ecd3c9001c91a0c560e9b79aa0f2f07a429d2,4
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,603
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x776ecd3c9001c91a0c560e9b79aa0f2f07a429d2,4
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x6d55ba85da5f686b015e995ab73a518eac7f304a,1
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x82850c530300afd41ca00e8b6e5e811bcf4688f2,2
0x75112be4e7dd535cd7edc938d7e4d6d03704c9cb,0x27239549dd40e1d60f5b80b0c4196923745b1fd2,1
0x27239549dd40e1d60f5b80b0c4196923745b1fd2,0x16b70f44719b227278a2dc1122e8106cc929ecd1,79
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,603
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x09d1c3b2908cce4ea9f4b8b6151039d3b0ef7cd2,1
0x28c6c06298d514db089934071355e5743bf21d60,0x8d153240268be0cb4e550e4ead833f2097baf6c7,1
0xe853d53d9dd5b0266dda2b2475b638664669c64c,0x74de5d4fcbf63e00296fd95d33236b9794016631,67
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,670
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,578
0xe853d53d9dd5b0266dda2b2475b638664669c64c,0x74de5d4fcbf63e00296fd95d33236b9794016631,67
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,578
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x8f3ab4c0d4d41694fea84e30b1309b0628abdb99,170
0x8f3ab4c0d4d41694fea84e30b1309b0628abdb99,0xf0a3b9f19afc040c39a50001760ca1659fb7871b,116
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,116
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x1aaf928d4a967d1cd6ec3adec2a8122e7ef4a2fb,1
0xf0a3b9f19afc040c39a50001760ca1659fb7871b,0x28c6c06298d514db089934071355e5743bf21d60,91
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x8f3ab4c0d4d41694fea84e30b1309b0628abdb99,170
0x8f3ab4c0d4d41694fea84e30b1309b0628abdb99,0xf0a3b9f19afc040c39a50001760ca1659fb7871b,116
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x1aaf928d4a967d1cd6ec3adec2a8122e7ef4a2fb,1
0xc0fbe108e02cfe8b1a73783861fbc5e1a15a9993,0x0000000000000000000000000000000000000000,6
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x1111111254fb6c44bac0bed2854e76f90643097d,120
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x1111111254fb6c44bac0bed2854e76f90643097d,127
0x1111111254fb6c44bac0bed2854e76f90643097d,0x8f3ab4c0d4d41694fea84e30b1309b0628abdb99,36
0x482dfdf62552cf1ce0290c6b9de7be1324c49f23,0xa807ea3ce99d98ccc01ce37c1bedcf40abce0696,1
0x552b51c5dd217035bea61df0590183c1cceac50c,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,670
0x776ecd3c9001c91a0c560e9b79aa0f2f07a429d2,0x74de5d4fcbf63e00296fd95d33236b9794016631,2
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,578
0x14e8335c99f2c58950e1486889d88aac076c17d4,0x06e85c5bbdbf906de87b7f1af14396c85016edd5,2
0x773508f7dceab5578fa3f120f90edc44b3875f6a,0x784602e3f18721dedf9dcbe162091bb4b5aa0bde,3
0x14e8335c99f2c58950e1486889d88aac076c17d4,0x06e85c5bbdbf906de87b7f1af14396c85016edd5,2
0xc27a7f89f1fdf73e05c5264c5b1cf6f6b621eb54,0x2bb2538604bb15705056dd92488b40b10ec86859,1
0xaa5098a169fb6165a27d167ecb6e9ff30879d4d5,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x784602e3f18721dedf9dcbe162091bb4b5aa0bde,0x28c6c06298d514db089934071355e5743bf21d60,3
0x28c6c06298d514db089934071355e5743bf21d60,0xdafdad18e320eea8a77e3efa9444a4afd7126402,1
0xc8bb3a19ae733415ef94f2d237b656dc08fd32f8,0xec7ae242e9fac4fd20b058ee62e4d078783a02ad,1
0x06e85c5bbdbf906de87b7f1af14396c85016edd5,0x28c6c06298d514db089934071355e5743bf21d60,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x85fa2d8c06134dc3f0b01317191c250e07deabd2,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x5e7dfc08ab8ecda492dca7d3e8e766f708fcb47d,1
0xf0a3b9f19afc040c39a50001760ca1659fb7871b,0x28c6c06298d514db089934071355e5743bf21d60,91
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,258
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,258
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x42e3d9828b805e2fe1c29d5e2da5e6680891715e,32
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x60733d5e8dcc5d381067c60e38a37458d0fca34f,1
0xdc86d1ff7d1594dd86c64e99ee8a1bb8a51ef8da,0xb40a8234d7e8c6362624285d0a18a2ce066cc17c,1
0x226fd6520d393cdc4b6f5b843ae136b23c6adbc4,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xcd05a7af6517ca9cf38a7379de1d6ba6087feebe,1
0x60733d5e8dcc5d381067c60e38a37458d0fca34f,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x7e1c1936084d4a6fd419fc14b75422b62af6ba7a,17
0x77696bb39917c91a0c3908d577d5e322095425ca,0x49a7711573b37f692d5f03ca6b6b63a1449c004f,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xcb068115f2ea0b09cc431964090053ab9baaeaba,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf9e4cb2aa78fcc8da9890870df766b8850f69766,4
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x42e3d9828b805e2fe1c29d5e2da5e6680891715e,32
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x07954d2114cc929ec8e4b4472429ee1a49cf71e3,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf021ba116aa6eecd1aff1f2bae079f9414bd1fcc,3
0x77696bb39917c91a0c3908d577d5e322095425ca,0x62b81d77d2b6ae3475ece9c9f65dc93113cadf3a,1
0x242f6f1afeacd5703ca2ddf7882af8e2d79c2bcb,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,670
0x77696bb39917c91a0c3908d577d5e322095425ca,0x4552073233a3b3484dd623c47cf36cbe734f051d,1
0x0308a670ff786b8c669bb783fb19ebf766704d92,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x31a81f3156f8b5005c23f27b6960ee274028eec7,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf021ba116aa6eecd1aff1f2bae079f9414bd1fcc,3
0xd0c9845fc3c24eed21803fcf11564ee782598eb0,0x16b70f44719b227278a2dc1122e8106cc929ecd1,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x0cb89b5af6a25eedc0c926cc1afaea6942b85647,1
0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x529ea880e8884bf41fffbe02483dee76a6ffa254,1
0x28c6c06298d514db089934071355e5743bf21d60,0x561ca459e6e63ca9949db83dc1be01f1a5a5f67d,1
0x561ca459e6e63ca9949db83dc1be01f1a5a5f67d,0x561ca459e6e63ca9949db83dc1be01f1a5a5f67d,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,603
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x99ff7d4d52811a149734f4c5fc7b94ffaf7dc018,11
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x74de5d4fcbf63e00296fd95d33236b9794016631,424
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x99ff7d4d52811a149734f4c5fc7b94ffaf7dc018,11
0x2a8348383e5299ee69abc066f5a532773b765054,0x2a8348383e5299ee69abc066f5a532773b765054,2
0xdcad279e517d7be07934ff85949fd6598758ce0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,258
0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x16b70f44719b227278a2dc1122e8106cc929ecd1,258
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x6be2e0b5a0d904d401ece05824511ca4137d5057,1
0xca5f09c6a9381914016083313792ca61d9ccbce3,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
