source,target,weight
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xd1ac8d9fae6239d7449e7e5ed9495947d8d51dd7,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xc44872d7eb18cf5a5fd338946d5df9db941b2ff7,1
0x3566d2d1a421eee44bcb8f88dbc7a6ebfc70b372,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0xc44872d7eb18cf5a5fd338946d5df9db941b2ff7,0x0000000000000000000000000000000000000000,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xf60fd90fc72e1eb4d2054a24f5dcf7658f166eda,1
0x0000000000000000000000000000000000000000,0x0cd98ba0221aea19deca3fd49372fd2222d6a742,1
0xc3687ea232dff74e75f56b6896079442d5269503,0x5d9040c7896e5475c3ed5a0d0e35029abeccb1cb,1
0x0000006daea1723962647b7e189d311d757fb793,0x74de5d4fcbf63e00296fd95d33236b9794016631,179
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xcdd4aff32c042f33867294be96e7013e69a34e0b,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x5252ebd999194d65baa558651e1d468168e91e0d,2
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x2dd6e9eac9bdf025b2d61722b8dc66b5ad412df6,3
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xc3c25197cdac4570b86102e42d839634e5446d98,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x2dd6e9eac9bdf025b2d61722b8dc66b5ad412df6,3
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x5252ebd999194d65baa558651e1d468168e91e0d,2
0x0000006daea1723962647b7e189d311d757fb793,0x74de5d4fcbf63e00296fd95d33236b9794016631,179
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xc5b2a66a3755a97613465497f11fe5621bf8bfd0,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xe647cd6e72a2329788a98a705c87c1a5eae82643,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x098a57b9bcad4f3c5fd0ac877d0e2436ae553a72,2
0xc5b2a66a3755a97613465497f11fe5621bf8bfd0,0x0000000000000000000000000000000000000000,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xed1efb8184a6d9498e98695087da3903376b925a,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x7a70f8b1c14328d2c75bd3a9b04a1d323d2dd9d2,1
0xe647cd6e72a2329788a98a705c87c1a5eae82643,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x33021d95091be2f4b0ca754a348c63ea0c1f9b7f,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x182e408053cf3a5eddbebbadad88685e783ca548,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x12b3e82ecad565b40f76fb5ec41a98cb5375543b,1
0x12b3e82ecad565b40f76fb5ec41a98cb5375543b,0x0000000000000000000000000000000000000000,1
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,38
0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0x16b70f44719b227278a2dc1122e8106cc929ecd1,38
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x83a413ee59a8b7ee0de6ac5b33a0cefa3d978e83,14
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,183
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,38
0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,0x16b70f44719b227278a2dc1122e8106cc929ecd1,38
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x83a413ee59a8b7ee0de6ac5b33a0cefa3d978e83,14
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,183
0x0000000000000000000000000000000000000000,0x090030cc85178dec10dd4acf11bd9981710a9191,2
0xc3c25197cdac4570b86102e42d839634e5446d98,0x9dbabc87ef7c1bde1a3ff055b364a3016e44df36,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x99c0f0ce7252535416d829e185d1a151b8ad7a49,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x83a413ee59a8b7ee0de6ac5b33a0cefa3d978e83,14
0x77696bb39917c91a0c3908d577d5e322095425ca,0xe54543a47faf54e860a1741e1cf8559f9d206f5d,2
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x4e8d6ed883d2acc3f486ea2a991872330b4d5f22,51
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xe22e1924377268967dd9248ac39342323e44b8f8,3
0x4e8d6ed883d2acc3f486ea2a991872330b4d5f22,0x77696bb39917c91a0c3908d577d5e322095425ca,70
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xdef224e3b7a2bf896da03075b9b5c8d3d06dad20,1
0x32298453370511b90823d67182f1eb7a20a08bb6,0x16b70f44719b227278a2dc1122e8106cc929ecd1,45
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x6b06eb7aef2d2515cc2385f141154fc266057fb8,34
0x77696bb39917c91a0c3908d577d5e322095425ca,0x86e01a90c8e5fcd752403aa1f558135057287727,2
0x6b06eb7aef2d2515cc2385f141154fc266057fb8,0x5f65f7b609678448494de4c87521cdf6cef1e932,46
0x8aff5ca996f77487a4f04f1ce905bf3d27455580,0x16b70f44719b227278a2dc1122e8106cc929ecd1,54
0x0000000000000000000000000000000000000000,0x3cd31cad695a4acc223d04a095b59ce5d10c903f,2
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x4e8d6ed883d2acc3f486ea2a991872330b4d5f22,51
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x93ecc8be470725c167b8e8320aa0e4e4ed976ab3,1
0x4e8d6ed883d2acc3f486ea2a991872330b4d5f22,0x77696bb39917c91a0c3908d577d5e322095425ca,70
0x3cd31cad695a4acc223d04a095b59ce5d10c903f,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0x3cd31cad695a4acc223d04a095b59ce5d10c903f,0x16b70f44719b227278a2dc1122e8106cc929ecd1,2
0xe54543a47faf54e860a1741e1cf8559f9d206f5d,0x0000000000000000000000000000000000000000,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x86e01a90c8e5fcd752403aa1f558135057287727,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x218ac682cf4cb502993bcdf6c9d078b8a25b654b,3
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xe66b31678d6c16e9ebf358268a790b763c133750,10
0xe66b31678d6c16e9ebf358268a790b763c133750,0x70aab7277b3f5cbfa4b05e06988c14e1d8c06003,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x6a52dc4d8facb2555ee280d5e14797ae9636a0c7,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x64a59721181a98a01958510591891d62d019e707,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x4b171fc45674edadbfe00c57115c92a038fa59bf,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x704ff978558c7b2492ef0ce8a4448f8dda111f42,1
0x4b171fc45674edadbfe00c57115c92a038fa59bf,0x16b70f44719b227278a2dc1122e8106cc929ecd1,6
0x0000006daea1723962647b7e189d311d757fb793,0x74de5d4fcbf63e00296fd95d33236b9794016631,179
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xfb16885a696cec8a4fdafd8f4afeb5e2e0f3fe93,1
0x4b171fc45674edadbfe00c57115c92a038fa59bf,0x0000000000000000000000000000000000000000,1
0x7a70f8b1c14328d2c75bd3a9b04a1d323d2dd9d2,0xe76820f1db773b1d62a3d22f47259705cc5fa4e6,1
0x70aab7277b3f5cbfa4b05e06988c14e1d8c06003,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,1
0xdf5d63b80d939dedeb9c84b45b1d14a17c97802d,0xe76820f1db773b1d62a3d22f47259705cc5fa4e6,1
0xfb16885a696cec8a4fdafd8f4afeb5e2e0f3fe93,0x0000000000000000000000000000000000000000,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xb44464d750671d361e67dc29429609a67571ee3d,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xc474c0cb07a049ef34b5695018435ea2e95a5d7c,3
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xd37ab37c326a00fe7f19e14525a8c69507bc8393,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,239
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xd5418998d90134fa979028774fd263f1330588b5,2
0xa71caa1f6791300a91b09fafcf5b410f20576fcb,0x74de5d4fcbf63e00296fd95d33236b9794016631,2
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,176
0x0dc3ad6028bc17799c9c1adec5d891d62a57eb25,0x0000000000000000000000000000000000000000,2
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0x4e8d6ed883d2acc3f486ea2a991872330b4d5f22,51
0x0dc3ad6028bc17799c9c1adec5d891d62a57eb25,0x0000000000000000000000000000000000000000,2
0x4e8d6ed883d2acc3f486ea2a991872330b4d5f22,0x77696bb39917c91a0c3908d577d5e322095425ca,70
0x77696bb39917c91a0c3908d577d5e322095425ca,0x5fb96e3830ee440e908a3e852570dd8afbf56a53,4
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xc474c0cb07a049ef34b5695018435ea2e95a5d7c,3
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xd2654feec77934d2bc687e4fa1fe13442dd9011d,5
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xe882c8fd695b2883162631aa52f2c575b7a18a0a,4
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x76332a4c1db4e7149ffd00b081e78f6db536c47e,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,239
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x692562410acb068620694698ea3c92668689d376,1
0x5fb96e3830ee440e908a3e852570dd8afbf56a53,0x0000000000000000000000000000000000000000,4
0x77696bb39917c91a0c3908d577d5e322095425ca,0x4afad72f4e7bcea54c1ce6f9ec8a00a9b6f97b09,1
0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x16b70f44719b227278a2dc1122e8106cc929ecd1,34
0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0x16b70f44719b227278a2dc1122e8106cc929ecd1,134
0x0000000000000000000000000000000000000000,0x1e9050d2c187895e676bf3e2f10d06e7f36dca3e,2
0x4afad72f4e7bcea54c1ce6f9ec8a00a9b6f97b09,0x0000000000000000000000000000000000000000,1
0x1e9050d2c187895e676bf3e2f10d06e7f36dca3e,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,72
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xa0e977227067e4d02468d2fdd28ea02529eac75f,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xc474c0cb07a049ef34b5695018435ea2e95a5d7c,3
0x77696bb39917c91a0c3908d577d5e322095425ca,0xcbc99b9649aa02a6fb3ddfead48a71b2e7ee38f0,2
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xd2aa6e1fb2b3cddf18adb3dfa4f3ea274d589893,7
0x8aff5ca996f77487a4f04f1ce905bf3d27455580,0x16b70f44719b227278a2dc1122e8106cc929ecd1,54
0x6182510557c1b4fc063d05aa9799e38535516eba,0xf78e5030de40ddc1050f3bb0d1fc93fadb3bc9eb,1
0xf78e5030de40ddc1050f3bb0d1fc93fadb3bc9eb,0x0000000000000000000000000000000000000000,1
0x0000000000000000000000000000000000000000,0xa57bf5ad930e7c576f85f8b134f740eaf0c93899,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xcbc99b9649aa02a6fb3ddfead48a71b2e7ee38f0,2
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0xc35d051e18a0f66d6e02f932cd6528f81a534ea4,1
0xa57bf5ad930e7c576f85f8b134f740eaf0c93899,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0xc35d051e18a0f66d6e02f932cd6528f81a534ea4,0x0000000000000000000000000000000000000000,1
0xcbc99b9649aa02a6fb3ddfead48a71b2e7ee38f0,0x0000000000000000000000000000000000000000,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x68390bdc30b72a19ce415e42733ad0dd1a657af5,2
0x8aff5ca996f77487a4f04f1ce905bf3d27455580,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,84
0x0000006daea1723962647b7e189d311d757fb793,0x74de5d4fcbf63e00296fd95d33236b9794016631,179
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x6439fc99daf6d2a7182a174dfa2e15e93ff1bfed,1
0x8aff5ca996f77487a4f04f1ce905bf3d27455580,0x16b70f44719b227278a2dc1122e8106cc929ecd1,54
0xd8f6398d1d8abc9adfede2f8d8c0fb641d9e4734,0x0000000000000000000000000000000000000000,1
0x43d936856485c6ff09e05ffdf0a97989a433ab9d,0xa49d9695943b933422879e7555a42f963e088a17,1
0xa49d9695943b933422879e7555a42f963e088a17,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xdf4f82703a44b5d3dcd5dd56ebc350dd4daa8c8e,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xf16b87f439d5bcbc5f17b69ba1d9de23bc4a67ce,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x668ec56304a4c5c7b1bdf8eef0a72100c4bd16e5,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0x931ae87adc4d995b16203d1cff13b61a7258f438,1
0xd2654feec77934d2bc687e4fa1fe13442dd9011d,0x0000000000000000000000000000000000000000,4
0x931ae87adc4d995b16203d1cff13b61a7258f438,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x1b15721a3fe84cc3f00217914c0ba3636439ceb5,5
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x19134cc16776e701e39dee47a1fa458e0dcbfeac,6
0x17bdc1863c1b7558c5579e730883ae4ded446c23,0x2ed06ddc99463b92d473162810ccb5cc166a4915,1
0xf16e9b0d03470827a95cdfd0cb8a8a3b46969b91,0xb0d0efaa09ebc318dd3cb0e1d55761dc3d9bf7ac,1
0xb0d0efaa09ebc318dd3cb0e1d55761dc3d9bf7ac,0x5f65f7b609678448494de4c87521cdf6cef1e932,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x19134cc16776e701e39dee47a1fa458e0dcbfeac,6
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf2c1b5561e8c81f8f59053a9bf9ac38b144034cf,3
0xb6ea5627b57036f8fb031c434c004f61917a562f,0xe76820f1db773b1d62a3d22f47259705cc5fa4e6,1
0x0000000000000000000000000000000000000000,0x3cd31cad695a4acc223d04a095b59ce5d10c903f,2
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x19134cc16776e701e39dee47a1fa458e0dcbfeac,6
0x3cd31cad695a4acc223d04a095b59ce5d10c903f,0x16b70f44719b227278a2dc1122e8106cc929ecd1,2
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x7fe67db52054f274e6ab8fc9f95981489e8a71f8,2
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x7fe67db52054f274e6ab8fc9f95981489e8a71f8,2
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x19134cc16776e701e39dee47a1fa458e0dcbfeac,6
0x04c36d1373b69177f311c2e27fea6ed61a3b84b1,0x74de5d4fcbf63e00296fd95d33236b9794016631,2
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x16b70f44719b227278a2dc1122e8106cc929ecd1,94
0x7fe67db52054f274e6ab8fc9f95981489e8a71f8,0x0000000000000000000000000000000000000000,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x19134cc16776e701e39dee47a1fa458e0dcbfeac,6
0x77696bb39917c91a0c3908d577d5e322095425ca,0x5e5b20671c7e9b3c4a6d78c009a5172ce17ee096,3
0x77696bb39917c91a0c3908d577d5e322095425ca,0xfd17beb2eb5099a983a02533ac3b2e430f2c446e,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0x5e5b20671c7e9b3c4a6d78c009a5172ce17ee096,3
0x5e5b20671c7e9b3c4a6d78c009a5172ce17ee096,0x5f65f7b609678448494de4c87521cdf6cef1e932,2
0xfd17beb2eb5099a983a02533ac3b2e430f2c446e,0x5f65f7b609678448494de4c87521cdf6cef1e932,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x955ff14ec5f75a1f669ad8fff611a9ff33fcf5f1,3
0x77696bb39917c91a0c3908d577d5e322095425ca,0xdb4e4c5151b844eb4f49686fea590c5de9c2871d,2
0x77696bb39917c91a0c3908d577d5e322095425ca,0xc040dd503f9b75629e769f64cba76b7b66f80a96,5
0xc040dd503f9b75629e769f64cba76b7b66f80a96,0x0000000000000000000000000000000000000000,5
0x955ff14ec5f75a1f669ad8fff611a9ff33fcf5f1,0x0000000000000000000000000000000000000000,3
0x75dc76be84ffc9b31ec3d93ba29d96ee0d1d6458,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xdb4e4c5151b844eb4f49686fea590c5de9c2871d,2
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x467706170c584c86172786d1b2b88866b767e305,1
0x5f65f7b609678448494de4c87521cdf6cef1e932,0x91e795eb6a2307ede1a0eede84e6f0914f60a9c3,6
0x7e8f1197a17ed30dab6eade799afc3da72661f1b,0x16b70f44719b227278a2dc1122e8106cc929ecd1,1
0x91f3cde2bcd3afaab097fd51f470bebf0fc025ef,0x97629667667f6d04a06654f2e2564b3ca2143d17,1
0x60a39010e4892b862d1bb6bdde908215ac5af6f3,0x74de5d4fcbf63e00296fd95d33236b9794016631,239
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xaebbda75d7d95d513fc6b4a2d86309ad6b353143,3
0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,0x60a39010e4892b862d1bb6bdde908215ac5af6f3,14
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x74de5d4fcbf63e00296fd95d33236b9794016631,103
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xaebbda75d7d95d513fc6b4a2d86309ad6b353143,3
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0x74de5d4fcbf63e00296fd95d33236b9794016631,103
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xaebbda75d7d95d513fc6b4a2d86309ad6b353143,3
0x97629667667f6d04a06654f2e2564b3ca2143d17,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,150
0x91f3cde2bcd3afaab097fd51f470bebf0fc025ef,0x165de9be3e4861cb38205967ee0b19811c6df464,1
0x7e5a7d2a4516b3ef70aa510c7e3bf9017d0cd29a,0x74de5d4fcbf63e00296fd95d33236b9794016631,1
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,72
0x165de9be3e4861cb38205967ee0b19811c6df464,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf7dabefcdc9116b79eaba3a72663fa81d269da17,1
0x91f3cde2bcd3afaab097fd51f470bebf0fc025ef,0x78cba2ce97d53658ed56fbc45e6752f004cbdc55,1
0x88172e5d79fe75c7aed1453e89ff5d741cfa4ca7,0x74de5d4fcbf63e00296fd95d33236b9794016631,86
0x74de5d4fcbf63e00296fd95d33236b9794016631,0x4a772f3bf68d1b7ea2b99611edf3ebb69c28d888,1
0x78cba2ce97d53658ed56fbc45e6752f004cbdc55,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x77696bb39917c91a0c3908d577d5e322095425ca,0xf3a1a72c813753e702483ea489f4b56d5e9d985f,150
0x0957d693e31ddbdca77caee38936859c7e358f35,0x776f84ebb7a2ab3284cf1603acf0d8730e6a14ad,1
0x776f84ebb7a2ab3284cf1603acf0d8730e6a14ad,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x0957d693e31ddbdca77caee38936859c7e358f35,0x55f1fcf62f33e4513788014f44fbfa30cd51024f,1
0x55f1fcf62f33e4513788014f44fbfa30cd51024f,0x77696bb39917c91a0c3908d577d5e322095425ca,1
0x16b70f44719b227278a2dc1122e8106cc929ecd1,0xc36442b4a4522e871399cd717abdd847ab11fe88,133
0xc36442b4a4522e871399cd717abdd847ab11fe88,0x91e795eb6a2307ede1a0eede84e6f0914f60a9c3,10
0x0000006daea1723962647b7e189d311d757fb793,0x74de5d4fcbf63e00296fd95d33236b9794016631,179
0x74de5d4fcbf63e00296fd95d33236b9794016631,0xeda5e95aa010142591ea47dd85a1edc7b956e9af,1
0x91e795eb6a2307ede1a0eede84e6f0914f60a9c3,0x16b70f44719b227278a2dc1122e8106cc929ecd1,9
0xc8c590a7b002ca4371b4dc52395c21fdb9e8175d,0x16b70f44719b227278a2dc1122e8106cc929ecd1,2
